Title,Image URL,Description
광문자록,https://www.museum.go.kr/relic_image/PS01001001/koo004/2016/1114103541741/700/koo004441-00-00.jpg,이 책은 단권 단책의 한글 필사본으로 내지의 제목은 광문자록으로 되어 있다 광문자록은 광문자란 인물이 여동빈을 매개로 하여 세상의 이치를 하나하나 묻고 그 물음에 대해 깨달음을 얻는 과정으로 이루어져 있다 소위 의론체 소설로 불리는 이러한 소설은 조선 후기 박학의 자를 촉구한 일면을 드러낸 것으로 소설적인 흥미는 상대적으로 반감되었다 하지만 의론적인 소설이 어떻게 만들어지며 어떻게 향유되었는가를 엿볼 수 있다는 점에서 나름 의의를 지닌다
두껍전,https://www.museum.go.kr/relic_image/PS01001001/koo004/2016/1114103541741/700/koo004444-00-00.jpg,이 책은 제목을 둑겁젼으로 하였지만 그 내용은 석가여래십지수행기에 기반하여 소설화한 금송아지전을 요약한 것이다 그 내용도 금송아지에 비해 다분히 속화되어 있다 책 표지 뒷면에는 경인 삼월 염칠일 시등이라는 기록이 있고 책 마지막 장에는 경인 삼월 회일 필죵이라는 기록이 있다 이 때의 경인년을 1890년으로 가정하면 이 책은 1890년 3월 27일에 필사를 시작하여 그 달 그믐에 필사를 마쳤음을 알 수 있다 책 말미에는 필사기가 붙어 있는데 그 내용은 착한사람에게는 복을 주고 악한사람에게는 재앙을 준다는 일반적인 복선화음을 말하고 있다
표강상전,https://www.museum.go.kr/relic_image/PS01001001/koo004/2016/1114103541741/700/koo004446-00-00.jpg,이 책은 아직까지 소개된 적이 없는 영웅소설로 그 작가 및 창작연대는 확인할 수 없다 필사 시기는 책 말미에 무신 이월 초오일 필셔라라는 기록을 통해 확인할 수 있는데 이 때의 무신은 1908년으로 추정된다 표제는 표강상전으로 되어 있으며 내제는 표강상젼 지단이라로 시작하지만 책 중간에 표강상전 지단이라라고 쓰여 있다 그 외에 충청북도 청주 북면 산외이 석화거 이생원댁 이라는 기록도 있는데 이는 이 책을 소장했던 사람의 거주지를 적은 것으로 생각된다 이 작품은 영웅소설의 유형에 속하기는 하지만 내용이나 성격이 전형적인 영웅소설과는 일정한 차이를 보인다 영웅소설의 기본 구도는 가문의 외적 창달 가문의 내적 정비 가문의 창달과 정비에 따른 결과로 삼분되어 존재하는 것이 일반적인데 반해 가문의 외적 창달 부분만 일정하게 드러나 있다 즉 가문이라는 틀 안에서 존재하는 영웅이 아니라 전적으로 한 영웅의 역할에 초점이 맞추어져 있다 이 책은 전형적인 우리나라 영웅소설에서는 볼 수 없는 영웅 1인의 활약상이 두드러진다는 점에서 주목할 만하다 이러한 형상은 연의류 소설에 기반을 둔 중국의 영웅소설과 유사한 면모를 보여주고 있다
방울전 금령전,https://www.museum.go.kr/relic_image/PS01001001/koo004/2016/1114103541741/700/koo004450-00-00.jpg,이 책에는방훌젼침션몽서뇽젼 등 세 작품이 수록되어 있다 방훌젼은 소위 공자와 동자의 문답으로 알려진 이야기이며 침선몽은 규중칠우쟁론기의 이본이다 그리고 서뇽젼은 서대주전의 이본 중 하나다 책 첫 장에는 태극기와 일장기가 자 형태로 교차한 그림을 그렸고 그 밑에 니덕신 발상이라고 써넣었다 그리고 그 옆에는 갑인 십이월 초육일 위시라는 필사 시작 시기와 매화와 나비 등의 그림을 그려 놓았다 이를 통해 볼 때 이 책을 필사한 시기는 갑인년 즉 1914년으로 보여진다 방훌전은 공자가 천하를 주유하다가 어린아이를 만나 지혜를 다투는 내용이며침선몽은 바느질과 관련 일곱 가지 물건 자척부인 가위교두각시 바늘세요각시 실청홍각시 인두인화낭자 다리미울낭자 골모감투할미을 의인화한 것이다 마지막으로서뇽젼은 널리 알려진 서대주전의 이본으로 서대주전은 이본에 따라 그 내용이 다른데 이 책은 다람쥐와 서대주의 갈등이 중심이 된다
삼형제전,https://www.museum.go.kr/relic_image/PS01001001/koo004/2016/1114103541741/700/koo004451-00-00.jpg,이 책은 계모와 전실 자식과의 갈등 관계를 내용으로 한다 김인행이라는 여성 주인공이 전실 자식을 미워하는 계모에 의해 죽임을 당했다가 다시 환생하여 이승에서 정혼자와 복락과 천수를 누린다는 이야기이다 이 책의 내용은 계모형 가정소설 김인향전의 내용과 일치한다 따라서 삼형제전은 김인향전의 이본이라 할 수 있는데 조선 후기 가족 내 관계 형성과 친밀감의 표출과 정서적 유대 관계를 설명해주는 자료로서 의의가 있다
소씨청절록,https://www.museum.go.kr/relic_image/PS01001001/koo004/2016/1114103541741/700/koo004452-00-00.jpg,이 책은 중국 명나라 황실을 배경으로 한 쟁총형 가정소설 조생원전을 다시 조선을 배경으로 개작한 장학사전의 낙질 이본이다 마지막 면에 대졍 년 월 일 필셔노라 음녁 이월초칠일 갑인년라는 기록으로 보아 1914년에 필사되었음을 알 수 있다
김의백효행록,https://www.museum.go.kr/relic_image/PS01001001/koo004/2016/1114103541741/700/koo004453-00-00.jpg,작가 및 창작연대를 알 수 없을 뿐만 아니라 책 주변과 관련한 여타 기록이 전혀 없어 필사자 및 필사 연대도 알 수 없다 다만 책의 지질 상태로 보아 1900년을 전후한 시기에 필사가 되었다고 추측된다 이 책은 일종의 도덕소설로서 부모에 대한 효도를 중심에 둔 진대방전과 달리 형제간의 우애와 부모의 자식 교육 문제 등을 더 첨가하였다 김의백효행록은 당시에 유행하던 도덕소설을 긍정적으로 수용하면서 기존 도덕소설보다 교훈적인 부분을 더 강조했다 따라서 기존 소설 형식을 활용하되 그 내용은 기존 소설에서 이야기되지 못했던 부분을 대폭 첨가한 새로운 유형의 소설로 기존 소설의 활용을 통해 새로운 소설이 어떻게 만들어지는가를 보여주고 있는 흥미로운 자료이다
김태자전,https://www.museum.go.kr/relic_image/PS01001001/koo004/2016/1114103541741/700/koo004459-00-00.jpg,김태자젼은 한글 필사본으로서 본래 이명선이 소장하였던 이본이다 모두 아홉 책으로 이루어져 있는데 본래 김태자전은 운고 서유영 18011874이 지은 한문장편소설 육미당기의 한글 번역본 가운데 하나이다 육미당기의 이본은 지은이가 처음 한문으로 지은 원본을 옮겨 적은 한문본 육미당기와 한문본 육미당기를 그대로 한글로 번역한 육미당기 그리고 한글 번역본이되 후반부의 일본 정벌담이 삭거된 김태자전의 세 부류로 크게 나누어진다 한글 번역본으로서 후반부의 일본 정벌담이 삭거된 김태자전은 1914년1915년에 매일신보에 연재된 김태자전을 시원으로 하여 이를 전사한 여러 종의 이본이 존재한다
적벽가,https://www.museum.go.kr/relic_image/PS01001001/koo004/2016/1114103541741/700/koo004474-00-00.jpg,표제는 적벽가 권지단이라 하여 제목과 권수차를 적어 넣었다 내제는 벽가로 되어 있다 표제 옆에는 대한광무 십년 병오 사월일 주가 치부책 이라 하여 이 책이 1906년에 술값으로 내준 책임을 짐작케 한다 110장까지는 붉은색의 좌우 쌍변이 있고 항 사이에도 한 줄로 된 붉은 색의 계선이 있다 1134장은 책력 이면에 아무런 표지 없이 내용을 써 넣었다 표지 이면에는 민간의 약방문 등 잡다한 낙서가 쓰여 있고 책 중간 여백이 있는 부분에도 약방문 등과 같은 낙서가 있지만 필사자와 관련된 정보는 확인되지 않는다 이 책은 적벽가의 이본으로서 판소리계 소설 이본이 어떻게 존재하며 또한 어떠한 변모를 거치면서 향유되었는가를 확인케 한다는 점에서 의의가 있다
옥선몽,https://www.museum.go.kr/relic_image/PS01001001/koo004/2016/1114103541741/700/koo004475-00-00.jpg,옥선몽은 주인공이 꿈속에서 환생하여 부귀영화를 맘껏 누리다가 꿈에서 깨어 인생무상을 느낀다는 내용으로 구운몽이나 옥루몽과 같은 소설을 모방한 몽자류 소설이다 이 작품은 한문필사본으로 표제에는 옥선몽이라고 적혀 있고 상하 2권 1책 10행 20자 내외이다 글씨는 굵은 정자체로 힘 있고 단아하며 34종의 필체로 적혀있는데 이는 동일한 필사자가 여러 필체로 쓴 것으로 보이나 여러 명의 필사자가 함께 쓴 것일 가능성도 있다
옥린몽,https://www.museum.go.kr/relic_image/PS01001001/koo004/2016/1114103541741/700/koo004477-00-00.jpg,옥린몽은 회헌 이정작16781758이 창작한 소설로 한문 필사본이다 이 소설은 그보다 앞서 나왔거나 비슷한 시기에 나온 김만중16371692의 구운몽과 사씨남정기 창선감의록 소현성록 등의 작품과 비교해 볼 수 있다 이들 작품은 모두 가문의식이 강화되는 17세기 중엽을 전후로 하여 제기된 가문 창달 의식을 담고 있는데 가문의 안정을 통해서 가문 외적 활동의 완수가 가능하다는 생각에서 한 가문의 여성이 취해야 할 바른 태도를 제시하고 있다 이 작품은 비록 남성이 지은 소설이지만 여성의 삶을 잘 이해하고 그들의 심경을 드러내고 있으며 소현성록에서와 같이 여성들의 생활에 대한 깊은 이해를 보여주고 있기도 하다 또한 이후의 소설사에서 전개되는 가문소설의 유형을 앞서 보여주고 있다는 점도 의의가 있다
동국세기,https://www.museum.go.kr/relic_image/PS01001001/koo004/2016/1114103541741/700/koo004489-00-00.jpg,이 책은 태조 이성계의 조상을 소개하고 이성계가 이지란과 함께 조선을 건국하기까지의 과정을 적은 실기이다 내제는동국셰긔 권지단으로 되어 있고 마지막 장에는 동국셰계 죵이라로 되어 있어 책의 성격을 짐작할 수 있게 한다 이 책의 마지막은 오호라 우리 죠 승덕이 승자신손 계여 오연리로다 천말연하올로 끝을 맺고 있어서 완결이 되지 않고 중단이 된 것처럼 보이나 실제 책에는 조선 건국 장면까지 모두 기록되어 있다 또한 마지막 부분에 조선 왕조가 영원하기를 바라는 개인적인 마음을 적은 대목도 있어 완결된 본으로 보아도 무리가 없다
나전 칠 쌍봉 매화무늬 옷상자 나전 칠 쌍봉매화문 의상자,https://www.museum.go.kr/relic_image/PS01001001/koo000/2019/0926145033353/700/koo004568-000-90000.jpg,나전은 전복 조개껍데기를 얇게 갈아 무늬대로 오려낸 후 물건의 표면에 붙여 장식하는 기법이다 우리나라 나전칠기는 고려 조선시대 작품이 전해지는데 대부분 조선시대의 작품이다 장방형 모양에 뚜껑을 위에서 덮어씌우는 형태의 이러한 상자는 주로 의복을 보관했던 용도로 사용되었다 원래 관복을 보관하다가 점차 다양한 의복을 보관하는 용도로 사용되었다 이 옷상자는 뚜껑 윗면에 팔각형 창 안에 봉황 무늬를 옆면에는 매화 무늬를 장식하고 그 외의 부분에는 특정한 무늬 없이 자개를 큼직하게 잘라 표면에 붙여 장식하였다 이렇게 기물의 전체 면은 나전으로 장식하는 방법은 조선 후기 19세기에서 20세기 초에 유행한 것으로 전해진다
삼국사기,https://www.museum.go.kr/relic_image/PS01001001/koo005/2016/1114125941596/700/koo005190-00-00.jpg,1145년인종 23에 왕명으로 편찬한 역사책이다 삼국과 통일신라의 역사를 기전체의 형식으로 담았다 당시 고려는 이자겸과 묘청의 반란을 평정하고 문벌 중심의 귀족 문화를 꽃피우며 안정을 구가하고 있었다 이에 나라를 세운 지 200년이 지난 시점에서 이전 시대의 역사를 정리할 필요가 있었을 것이다 대표적 유학자 김부식10751151이 중심이 되어 편찬한 이 책은 유교적 명분과 사대론 도덕주의를 견지하면서도 우리 나름의 독자성을 함께 고려하는 태도가 돋보인다
삼층찬탁,https://www.museum.go.kr/relic_image/PS01001001/koo005/2016/1114125941596/700/koo005675-00-00.jpg,찬탁은 음식그릇을 얹어두는 부엌가구이다 조선시대 식기는 대부분 무거운 유기나 자기였으며 또 많은 양을 쌓아 두고 사용하였다 따라서 찬탁은 그릇의 무게를 감당할 수 있도록 기둥은 굵게 층널도 두껍게 하여 튼튼하게 만들었다 이러한 굵고 투박한 재료는 반대로 시각적으로 시원하고 건강한 아름다움을 전해주기도 한다 보통 찬탁은 각 층의 사방이 뚫린 형태로 만드나 이 찬탁은 그릇을 올려놓는 찬탁과 음식을 보관하는 찬장의 기능이 합쳐진 다목적용이다 즉 찬탁 2층에 여닫이문을 달아 음식을 보관하는 공간으로 만들었다 여닫이문과 쇠목은 원형의 무쇠 경첩으로 연결하고 중심에는 둥근 손잡이를 달았다 이 찬탁도 기둥과 각 부재가 굵고 크며 단순한 무쇠 장석을 사용하여 조선 부엌 가구의 특징인 건강미를 잘 보여주고 있다
조롱박모양 병 표형 병,https://www.museum.go.kr/relic_image/PS01001001/jng000/2021/0208092555338/700/jng000065-000-70000.jpg,회청색을 띠는 경질토기로 위아래 몸통이 길쭉한 표주박 형태의 병이다 주로 고려청자에서도 흔히 볼 수 있는 형태로 바닥은 편평하다 위 몸통의 중앙과 아래 몸통의 어깨 부분에는 각각 두 줄의 가는 선이 새겨져 있으며 그 사이로 파도무늬가 돌려져 있다 아래 몸통의 어깨 부분에는 두 개의 구멍이 뚫려 있다 전체적으로 균형이 잘 이루어졌으며 날렵한 기형이다
두 귀 달린 단지 승석문 양이부 단경 호,https://www.museum.go.kr/relic_image/PS01001001/jng000/2021/0208092751327/700/jng000097-000-70000.jpg,둥근 밑 항아리의 어깨부분에 고리모양의 귀 두 개가 달려 있는 것으로 회청색 경질토기로 만들어지는 최초의 기종중의 하나이다 이러한 토기는 4세기를 중심으로 하는 소위 고식도질토기단계에 많이 만들어졌다 김해 지역에서는 아무런 문양이 없는 형태가 많이 만들어졌지만 함안지역에서는 돗자리무늬승석문가 있는 토기가 많이 보인다 이러한 무늬는 토기를 성형하는 과정에서 기벽을 단단히 하고 토기의 형태를 바로잡기 위해 행해지는 두드림으로 만들어 진다 토기의 안쪽에 내박자를 대고 겉면을 실을 감은 나무판으로 두드리면 실의 모양이 토기 겉면에 찍히게 된다 여기에 토기를 회전시키면서 음각선을 촘촘히 돌려 만들어진 무늬이다 이러한 문양은 결국 토기를 만들 때 필요한 과정의 결과로 생긴 무늬에 음각선이라는 새로운 요소를 가미하여 장식적인 효과를 극대화한 가야 토기의 미적 감각을 잘 보여주고 있다
손잡이 달린 귀때 단지 파수부 주구 호,https://www.museum.go.kr/relic_image/PS01001001/jng000/2021/0208093205282/700/jng000170-000-70000.jpg,물이나 술 같은 액체를 담아 사용했던 것으로 여겨지는 귀때 항아리이다 모래알갱이가 많이 섞인 바탕흙을 사용하였으며 부분적으로 기포가 형성되어있다몸통의 가운데에는 대칭을 이루는 두 개의 손잡이가 가로 방향으로 달려 있으며 어깨 부분에는 둥근 모양의 귀때가 있다 특별한 장식은 없으며 어깨 부분에 굵은 선을 돌리고 면을 깎아 다듬었다 몸통 곳곳에 형태를 만들 때 사용했던 물레의 회전 흔적이 남아 있으며 자연유 흔적이 일부 확인된다
참외모양 병 과형 병,https://www.museum.go.kr/relic_image/PS01001001/jng000/2021/0208093213867/700/jng000173-000-70000.jpg,회청색을 띠는 경질토기로 어깨 부분에서 바닥까지 세로 방향으로 여러 개의 홈을 판 참외모양의 병이다 몸통은 둥근 형태이며 바닥은 편평하다 목은 짧으며 넓게 벌어진 입술이고 입술 부분에 보수한 흔적이 남아 있다 입술의 내면과 몸통의 일부에는 자연유 흔적이 남아 있다
귀때 바리 주구부 발,https://www.museum.go.kr/relic_image/PS01001001/jng000/2021/0208093228161/700/jng000177-000-70000.jpg,모래알갱이가 많이 섞여 있는 고운 점토를 사용하여 만든 회청색 경질의 귀때동이이다 물레를 이용하여 몸통을 만들었기 때문에 일부에 물레의 회전 흔적이 남아 있다 회전 물레를 이용하여 몸통을 만든 다음 귀때를 접합하였는데 귀때는 접합을 한 다음 깎아내기를 해서 다듬었다 바닥은 편평하고 귀때가 달려 있는 것으로 보아 액체를 따르는 용기였을 것으로 여겨진다
화로모양 그릇 받침 노형 기대 노형 토기,https://www.museum.go.kr/relic_image/PS01001001/jng000/2021/0208094327334/700/jng000289-000-70000.jpg,회청색을 띠는 경질 소성품으로 그릇이 놓이는 부분이 화로모양과 비슷해서 화로모양토기라고도 한다 몸통은 매우 낮고 입술은 크게 벌어진 형태이다 몸통과 입술 사이에는 두 줄의 돌대가 돌려져 있으며 겉면에는 세로 방향의 무늬가 그어져 있다 굽다리는 나팔모양으로 크게 벌어지고 2단으로 반원의 원통형 굽구멍이 뚫려 있다 입술 부분과 굽다리의 끝부분이 일부 떨어져나갔다
대나무무늬 각진 병 죽문 편병,https://www.museum.go.kr/relic_image/PS01001001/jng000/2024/0130171140653/700/jng001109-000-70000.jpg,회청색을 띠는 경질토기로 몸통의 앞뒤면을 납작하게 누른 편병이다 몸통은 어깨 부분이 가장 넓고 아래로 내려갈수록 점차 좁아지며 바닥은 편평하다 몸통의 양면이 납작한데 납작한 면에 돋을띠로 테두리가 돌려져 있다 목은 가운데가 잘록하며 입술은 크게 벌어지는 광구형이다 입술 부분에는 세 개의 돋을띠가 돌려져 있다 또한 몸통의 네 면에는 빗과 같은 도구를 이용하여 나무모양의 무늬를 새겼다 이러한 편병은 주로 통일신라 말기에 등장하여 고려시대에 유행하였다 이 병은 무늬가 없는 고려시대의 일반적인 병과는 달리 힘찬 나뭇결무늬가 네 면에 새겨져 있는 것이 특징이다
촛대 촉대,https://www.museum.go.kr/relic_image/PS01001001/jng000/2021/0208111356687/700/jng001123-000-70000.jpg,회청색을 띠는 경질토기로 모래알갱이가 약간 섞인 니질 점토를 바탕흙으로 하여 만든 촛대이다 촛대는 등잔부 원통부 받침부로 구성되어 있다 등잔부는 바깥쪽으로 넓게 굽어져 입구 부분을 만들었고 촛농이 가운데의 구멍으로 흘러내리도록 했다 원통형의 간주 부분은 손가락 두 개로 돌려가면서 눌러 돋을띠와 같은 효과를 내었다 받침 아랫부분은 편평하고 끝단을 손으로 눌러서 활짝 핀 꽃잎처럼 만들었고 위에서 떨어지는 촛농이 모일 수 있게 하였다
짐승얼굴장식 병 수면장식 병,https://www.museum.go.kr/relic_image/PS01001001/jng000/2024/0130171152516/700/jng001157-000-70000.jpg,회청색을 띠는 경질토기로 가는 모래알갱이가 섞여 있는 니질 점토를 바탕흙으로 하여 만든 병이다 어깨 부분은 약간 각이 져 있고 짐승의 얼굴모양을 본뜬 손잡이가 양쪽에 달려 있다 짐승은 입과 코 부분을 십자모양으로 나눈 다음 구멍을 깊게 뚫어 돼지코 모양으로 만들고 입 부분은 위아래로 줄을 그어 이빨과 수염을 표현하였다 눈은 둥근 구슬 두 개를 붙여 해학적으로 만들었다 관자놀이 부분에 관통하는 구멍이 있는데 이 곳에 끈을 매달아 사용했을 것으로 여겨진다 몸통 겉면에는 물레를 돌렸던 흔적이 남아 있다
참외모양 주전자 과형 주자,https://www.museum.go.kr/relic_image/PS01001001/jng000/2024/0130171155517/700/jng001158-000-70000.jpg,회청색을 띠는 경질토기로 가는 모래알갱이가 약간 섞인 정선된 니질 점토를 바탕흙으로 하여 만든 주전자이다 몸통은 참외모양이며 어깨 부분이 가장 넓고 아래로 내려갈수록 점차 좁아지며 바닥은 편평하다 몸통에는 어깨에서 바닥에 이르는 긴 손잡이가 달려 있다 뚜껑에는 보주모양의 꼭지가 달려 있다 이 주전자는 청동으로 만든 주전자와 모양이 비슷하다 고려시대에는 신분에 따라 청자와 청동 용기 그리고 토기 등을 사용했는데 그 중에서도 청동 병을 모방해서 만든 것으로 여겨진다
나전 꽃과 새무늬 상자 나전 흑칠 화조문 상자,https://www.museum.go.kr/relic_image/PS01001001/jng01/700/jng01324.jpg,19세기 베트남 후에 지역의 킨 족이 사용하였던 나전상자이다 바깥쪽은 흑칠을 안쪽은 주칠을 하였다 바닥을 제외한 모든 면에 나전으로 꽃과 나무 새 등을 새겨 넣었다 나전 뚜껑의 안쪽에는 금분을 사용하여 사각 테두리를 구획한 후 내부에 10자의 한자 명문과 양쪽에 꽃과 새 문양을 그렸다 상자의 내부에 5칸으로 구획된 사각상자가 있는데 가장 긴 칸의 한쪽 2곳이 5 가량 결실되어 있다 기증자가 베트남 후에에서 구득하였다고 한다
소조삼존전불,https://www.museum.go.kr/relic_image/PS01001001/jng01/700/jng01328.jpg,흙을 사용하여 틀로 찍어 낸 전불이다 중앙에 결가부좌를 한 채 항마촉지인을 하고 있는 부처가 있고 좌우에 부처를 향해 무릎을 꿇고 앉은 보살상이 있다 편평한 뒷면에는 문자가 새겨져 있다
흑칠 유리감입 상자,https://www.museum.go.kr/relic_image/PS01001001/jng000/2024/0130171213316/700/jng001329-000-70000.jpg,18세기 캄보디아 크메르 족이 사용하였던 나무상자이다 받침과 몸통 뚜껑으로 이루어져 있다 받침과 몸통의 표면에 흑칠을 한 후 마름모꼴의 흰색 붉은색 유리를 감입하여 전체적으로 꽃무늬를 연출하고 있다 상자의 내면은 주칠을 하였다 뚜껑은 몸통에 끼우게 된 형식으로 윗부분이자 모양으로 3등분되어 물건을 담을 수 있도록 하였다
나전 굽다리 접시 나전칠기 고배,https://www.museum.go.kr/relic_image/PS01001001/jng000/2019/0926104955885/700/jng001330-000-90000.jpg,미세하게 자른 조개 조각을 이어서 기면에 당초문양을 장식하고 있다 높은 완성도를 보이는 작품이묘 캄보디아 역시 칠기 조형이 발달한 나라로 일상잡화에서 선박에 이르기까지 다양한 종류의 칠기를 계속 만들어 왔다 커다란 칠나무 뿌리 부근에 큰 구멍을 파고 그곳에 장작을 넣어 불을 붙이며 그 열기로 인해 나무는 장시간 수액을 계속 흘리게 되는데 이를 채취하여 도료로 사용한다 일찍이 한국에서 행해진 화칠과 공통점이 있다
칠기 탑모양 합 칠기 탑형 합,https://www.museum.go.kr/relic_image/PS01001001/jng000/2024/0130171216278/700/jng001331-000-70000.jpg,불탑을 형상화한 불교 공양구로 뚜껑 상부에는 탑의 상륜 형상의 손잡이가 부착되어 있다 뚜껑이나 몸체 모두 반구형이며 흑칠과 주칠 장식 사이를 금선으로 구분하고 있다 전체적으로 여유가 있는 형상이며 금선의 장식에 의해 주칠과 흑칠이 아름다운 조화를 이루고 있다
주칠 공양구 주칠 식롱,https://www.museum.go.kr/relic_image/PS01001001/jng000/2024/0130171219209/700/jng001332-000-70000.jpg,미얀마 인디족이 사용하던 것으로 음식을 담아 부처님께 드리는 공양구이다 나무에 흑칠을 한 후 다시 주칠을 하였다 부분적으로 주칠이 벗겨져 흑칠이 보이는 곳이 있다 안쪽에도 역시 흑칠을 한 후 주칠을 하였다 뚜껑은 탑의 상륜부 모양을 하고 있다
주칠 원통,https://www.museum.go.kr/relic_image/PS01001001/jng01/700/jng01333.jpg,미얀마 파간 지역 버마 족이 사용하던 나무로 만든 원형의 통이다 몸통과 뚜껑으로 분리되는데 전면에 주칠을 한 후 빽빽하게 그림을 그려놓았다 그림은 궁궐에서 일어난 여러 이야기가 소재를 이루고 있다 뚜껑 표면에는 궁궐에서 국왕 앞에 신하들과 코끼리가 무릎을 꿇고 있으며 시녀들도 다수 있다 뒤쪽으로 큰 건물 4채가 그려져 있다 뚜껑 측면에는 11명의 인물이 그려져 있고 그 사이에는 나무가 있다 몸체의 측면에도 유사한 궁실 그림이 그려져 있다
주칠 공양구 받침대 주칠 식롱대,https://www.museum.go.kr/relic_image/PS01001001/jng01/700/jng01334.jpg,새다리모양의 다리가 3개 달린 공양구의 받침대이다 나무에 흑칠을 한 후 다시 주칠을 하였다 부분적으로 주칠이 벗겨져 흑칠이 보이는 곳이 있다 원형의 몸통 주변으로 새 깃털 모양의 날개가 외반 되어 있다
주칠 금채 공양구 유리 감입 남태칠기 식롱 주칠 금채 식롱,https://www.museum.go.kr/relic_image/PS01001001/jng000/2024/0130171222078/700/jng001335-000-70000.jpg,전체적인 형상이나 제작기법은 도금주칠식롱과 흡사하지만 뚜껑과 몸체의 표면을 유리로 장식하고 입체장식 부분에 주칠을 한 후 그 위를 다시 금박으로 처리하였다 불전에 바치는 공양구이다
나전 신선 무늬 합 나전 흑칠기합,https://www.museum.go.kr/relic_image/PS01001001/jng000/2024/0130171225012/700/jng001336-000-70000.jpg,나무에 흑칠을 한 후 나전으로 감입한 합이다 뚜껑의 윗면에 크게 원을 만든 후 안쪽에는 나무와 집 배를 타고 가는 사람 나무 아래에서 술을 먹고 있는 사람 등을 바깥쪽 및 뚜껑의 측면에는 각종 풀꽃무늬를 표현하였다 뚜껑과 몸통 음식을 담는 용기 등 3점이 1조를 이루고 있다 음식을 담는 용기는 7칸으로 구획되어 있으며 용기의 측면 네 방향에도 나전으로 새긴 초화 문이 있다
주칠 작은 상 주칠 소반,https://www.museum.go.kr/relic_image/PS01001001/jng01/700/jng01340.jpg,베트남 킨 족이 사용하였던 나무 소반이다 전체적으로 주칠을 하였으나 다리부분은 일부 주칠이 벗겨져 있다 소반의 바닥면은 주칠이 없다 높은 받침의 표면에 나무와 초화 문이 그려져 있다 공양구를 올려놓았던 것으로 보인다 다리 밑받침 끝 부분이 3 정도 결실되어 있다
청동 석가여래좌상,https://www.museum.go.kr/relic_image/PS01001001/jng01/700/jng01355.jpg,베트남 북부는 중국과 접하고 있는 반면 남부에는 일찍부터 인도 상인들이 교역을 위해 들어와 있었다 한 국가이면서도 남북간에 각기 다른 문화적 특색을 발전시켜 온 점이 독특하다 베트남의 중부지방에 존재하던 참파왕국215세기은 인도불교와 힌두교의 영향을 강하게 받았는데 4세기에 이르러 인도 전래의 청동불상도 만들어지게 된다 이 불상은 베트남 하노이의 킨 족이 청동으로 만든 아미타여래좌상이다 넓고 높은 대좌에 앉은 아미타좌상은 악마를 물리친다는 의미를 지닌 항마촉지인을 하고 있다 오른쪽 귀부분이 떨어져 나갔으며 좌대는 녹으로 인해 일부에 구멍이 뚫려 있고 상하 방향의 긴 균열도 보인다
신상 장식 기도 상자 신상장식 통,https://www.museum.go.kr/relic_image/PS01001001/jng01/700/jng01396.jpg,사각형 모양의 몸체와 3단의 받침 위에 신상의 머리모양 꼭지를 가지고 있는 뚜껑으로 이루어져 있다 몸체의 아랫부분은 비교적 직육면체를 이루고 있으나 윗부분은 아가리로 가면서 점차 좁아져 전체적으로 종 모양을 하고 있다 몸체는 중앙의 돌출된 부분으로 위아래가 구별되어 있다 몸체 윗부분에는 집선 무늬가 엇갈려 있고 가운데 두 개의 꽃무늬가 있다 몸체 아랫부분에는 중앙에 꽃무늬가 크게 조각되어 있다 몸체 바닥 모서리에는 4개의 다리가 있다
휴대용 자간나트 감실 목제 감실형 신상,https://www.museum.go.kr/relic_image/PS01001001/jng01/700/jng01397.jpg,쟈가나트 신 을 제사하는 휴대용 신전으로 인도 오리사주에서 사용되었던 것이다 쟈가나트는 우주를 지배하는 비슈누 신의 9번째 화신이다 감실 안에 3위의 신상이 있고 표면 전체에 채색 그림이 있다 신전과 신상 모두 나무 바탕 위에 종이를 바르고 그 위에 채색을 하였다
목제 곡신상,https://www.museum.go.kr/relic_image/PS01001001/jng01/700/jng01398.jpg,인도네시아 발리 섬에서 모시던 곡신상으로 한 쌍이 거의 유사한 모습이다 머리에 커다란 관을 쓴 여성상으로 두 손을 모아 합장하고 서 있다 다리는 따로 구분하지 않고 하나로 길게 표현되어 있다 머리에 쓴 관과 가슴 부분의 옷을 붉은 색과 금색으로 화려하게 칠하였으나 채색이 많이 벗겨져 있다
목제 신생아 욕조 신상 장식 아기 욕조 목제 산유통,https://www.museum.go.kr/relic_image/PS01001001/jng01/700/jng01400.jpg,19세기 말레이시아 다약 족이 사용하던 신생아용 욕조이다 견고한 나무로 만들었으며 욕조의 양 끝에는 벽사의 의미로 신상을 조각하였다 용기 안쪽에는 동심원 안에 태양으로 보이는 무늬를 새겼다 가장자리에는 등나무를 꼬아 신생아의 몸에 상처가 나지 않도록 배려하였다
흑칠 금채 함,https://www.museum.go.kr/relic_image/PS01001001/jng01/700/jng01401.jpg,음식물을 담는 원통형의 용기로 뚜껑과 몸체로 나뉘어져 있다 전체적으로 흑칠을 한 후 뚜껑 및 몸체의 둥근 돌기부에는 금채를 하였다 몸체 안쪽 면은 주칠을 하였다 원형의 뚜껑 내부에는 크기가 다른 2개의 원이 돌출되어 있다 현재 전반적으로 흑칠과 금채의 박락과 마모가 이루어져 있다
